True_Regime,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R1,Trend+MultiSeason,0.9877082737911228,0.9458128369296975,36,36,36.0,72.0,500,-0.15865333214754188,-4.419968755495061e-05,17.435342046107074,7.032918224474768,1.4886279388975026,,,
R2,Pure_MultiSeason,0.7191627803703515,0.884410944815991,36,36,36.0,72.0,500,0.0,0.0,17.1599243420725,11.909452239663072,0.6798940905106587,,,
R3,Stationary_WN,0.06024260100256029,0.3247463839155127,None,29,,,500,0.0,0.0,0.0,0.0,13.323916477800402,,,
R4,PureTrend_RandomWalk,0.997023495681658,0.3261226564669165,None,24,,,500,,,0.0,0.0,1.2856549151378847,,,0.4691557576560208
R1,Trend+MultiSeason,0.9981828521885585,0.9791157890437905,48,50,48.0,96.0,500,-0.33996058691351727,3.9386632454492917e-05,18.868175666078486,3.979336947368455,0.7340300345180468,,,
R2,Pure_MultiSeason,0.019371887050414482,0.983705094842494,48,100,48.0,96.0,500,0.0,0.0,11.830139573645194,10.549000467065202,0.8519108610135208,,,
R3,Stationary_WN,0.020107284011447568,0.28815875877439434,None,62,,,500,0.0,0.0,0.0,0.0,13.157684238259314,,,
R4,PureTrend_RandomWalk,0.9961655255072189,0.856644184653699,None,250,,,500,,,0.0,0.0,1.1149957753870687,,,-0.42003408886422255
R1,Trend+MultiSeason,0.9985673640038449,0.9668346903789791,12,12,12.0,24.0,500,-0.3118710529315002,1.1077269402988842e-05,12.761196513379954,4.117239651737316,1.0431989090897287,,,
R2,Pure_MultiSeason,0.5073907463940762,0.9207857485488027,12,12,12.0,24.0,500,0.0,0.0,10.788693421894873,4.0055128228831745,1.8748885629661023,,,
R3,Stationary_AR,0.1864607826041662,0.2387107461524639,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.48990364974567385,,
R4,PureTrend_RandomWalk,0.9868580869154218,0.17462588454606776,None,24,,,500,,,0.0,0.0,1.0621167355084626,,,-0.10725740127987989
R1,Trend+MultiSeason,0.9966652585722492,0.9723290308503756,24,24,24.0,48.0,500,-0.23626089761949964,3.94731502817921e-05,14.777712342615548,3.420296032585271,1.4889002635945174,,,
R2,Pure_MultiSeason,0.7014579269194663,0.9391562470973411,24,24,24.0,48.0,500,0.0,0.0,22.08684681848588,10.36980652242194,1.0447780854194464,,,
R3,Stationary_WN,0.17219878694729018,0.12264294181176383,None,2,,,500,0.0,0.0,0.0,0.0,13.65029644416586,,,
R4,PureTrend_RandomWalk,0.9850148542582989,0.9435361061902882,None,250,,,500,,,0.0,0.0,0.730656400080424,,,0.22066468485878332
R1,Trend+MultiSeason,0.9869222949154051,0.9648897646370661,48,50,48.0,96.0,500,-0.1750033258930155,1.619579906291896e-05,20.309317146853875,6.347401819419814,0.8329454513302652,,,
R2,Pure_MultiSeason,0.399044713255015,0.9284464889193182,48,50,48.0,96.0,500,0.0,0.0,13.543917796449856,4.092197626920091,1.1970737361537336,,,
R3,Stationary_WN,0.2371052593812778,0.1730703206405515,None,3,,,500,0.0,0.0,0.0,0.0,5.21013772097504,,,
R4,PureTrend_Break,0.9999645058436532,0.999858551098354,None,250,,,500,,,0.0,0.0,0.7802098815547412,,250.0,
R1,Trend+MultiSeason,0.9940613763889505,0.8936288470182513,48,50,48.0,96.0,500,0.2551867455658786,-1.2796648302650518e-05,11.50792790788551,6.868154589799735,0.7577433963593291,,,
R2,Pure_MultiSeason,0.6614364443750216,0.9329692947554564,48,50,48.0,96.0,500,0.0,0.0,22.41272606152542,10.173030973534443,1.0875187704598268,,,
R3,Stationary_WN,0.15972183793337058,0.14006919869590906,None,3,,,500,0.0,0.0,0.0,0.0,8.438439650439229,,,
R4,PureTrend_Exponential,0.9882009835701101,0.2218407528837818,None,24,,,500,,,0.0,0.0,1.1501087543791173,,,
R1,Trend+MultiSeason,0.9981362422583437,0.968193111653096,48,50,48.0,96.0,500,0.3499484557318759,4.255570616919955e-05,18.205650645367882,5.029062192990162,0.8641509128798115,,,
R2,Pure_MultiSeason,0.6250697521381219,0.9587859489756222,48,50,48.0,96.0,500,0.0,0.0,21.942807899127303,7.257685809141801,1.190979920219738,,,
R3,Stationary_AR,0.4180026147498265,0.22925716786366535,None,13,,,500,0.0,0.0,0.0,0.0,5.0,0.6914339322150589,,
R4,PureTrend_RandomWalk,0.9823547783116579,0.7839679905913739,None,167,,,500,,,0.0,0.0,1.4041424465886294,,,-0.32675364440903043
R1,Trend+MultiSeason,0.9992420492609577,0.9679253815356216,24,24,24.0,48.0,500,0.34144488807408757,3.434554749623836e-05,10.907162540083709,3.4301769300521356,0.7082883664640415,,,
R2,Pure_MultiSeason,0.7023627705598416,0.9618415441729672,24,24,24.0,48.0,500,0.0,0.0,26.443780354595862,9.691369552928926,1.09851024544965,,,
R3,Stationary_WN,0.06076962136895725,0.18008138337653923,None,4,,,500,0.0,0.0,0.0,0.0,6.150699006502716,,,
R4,PureTrend_Exponential,0.9989964730129719,0.13618380852339462,None,24,,,500,,,0.0,0.0,0.5187553903977612,,,
R1,Trend+MultiSeason,0.9960620478022781,0.9830731059662351,36,36,36.0,72.0,500,0.11355823620009145,2.3464906823211273e-05,12.198038343037712,2.8218650991766623,0.597428214463792,,,
R2,Pure_MultiSeason,0.7111433598274846,0.9473501034849627,36,36,36.0,72.0,500,0.0,0.0,21.419052336449326,9.43260094085003,1.0635426031281447,,,
R3,Stationary_WN,0.1083105979268496,0.08052639973479525,None,2,,,500,0.0,0.0,0.0,0.0,13.53162494799049,,,
R4,PureTrend_RandomWalk,0.9920707371106525,0.31774942462390654,None,167,,,500,,,0.0,0.0,1.382101308849053,,,-0.47155877738628893
R1,Trend+MultiSeason,0.994968199911102,0.9134050112685125,36,36,36.0,72.0,500,0.3107546371387616,-3.07141425755804e-05,13.982144360676127,7.7693961925962585,1.123784962258014,,,
R2,Pure_MultiSeason,0.6090561090729254,0.9804067625051464,36,36,36.0,72.0,500,0.0,0.0,25.222552248676642,5.274735065380211,1.7331246737347046,,,
R3,Stationary_WN,0.12922440215930442,0.21320749993446164,None,7,,,500,0.0,0.0,0.0,0.0,10.091669710346334,,,
R4,PureTrend_Exponential,0.9917881038968641,0.23614815676967527,None,24,,,500,,,0.0,0.0,0.8890408962204202,,,
R1,Trend+MultiSeason,0.9935422829206805,0.8499129635201023,36,36,36.0,72.0,500,-0.23882277203828653,4.143004700363161e-05,8.701620093244369,6.673672802242425,1.0258731626751771,,,
R2,Pure_MultiSeason,0.7141388868409715,0.9373392264459712,36,36,36.0,72.0,500,0.0,0.0,23.376149738772128,11.359090763673736,1.1158791703504383,,,
R3,Stationary_WN,0.11201933863852465,0.14370236855356222,None,4,,,500,0.0,0.0,0.0,0.0,9.208049085674833,,,
R4,PureTrend_Exponential,0.9994166752852924,0.259194643736395,None,24,,,500,,,0.0,0.0,0.5019249620383779,,,
R1,Trend+MultiSeason,0.9966200240529683,0.8565180191533646,48,50,48.0,96.0,500,0.3740082229609536,-2.4616125321852128e-05,10.571459690800392,7.619860114851555,0.8311823902483748,,,
R2,Pure_MultiSeason,0.6404659107972843,0.9503910790170513,48,50,48.0,96.0,500,0.0,0.0,23.199702355019056,8.738170895239788,1.2230660499960102,,,
R3,Stationary_WN,0.14303456244745927,0.0797854676403722,None,2,,,500,0.0,0.0,0.0,0.0,6.4336262069372285,,,
R4,PureTrend_Exponential,0.9972728819929304,0.21192541830882805,None,24,,,500,,,0.0,0.0,0.7546725952415512,,,
R1,Trend+MultiSeason,0.9735208582959909,0.9459900910265802,36,36,36.0,72.0,500,0.12417019215628236,-2.4452626039285447e-05,16.21949517509666,7.34458442917335,0.5929810537002107,,,
R2,Pure_MultiSeason,0.6510126574466404,0.9193596830672679,36,36,36.0,72.0,500,0.0,0.0,14.81254390656099,7.643415747994471,1.7771506092169354,,,
R3,Stationary_WN,0.014570521868864872,0.5025585700541592,None,167,,,500,0.0,0.0,0.0,0.0,11.275324471886316,,,
R4,PureTrend_RandomWalk,0.9975456918363637,0.19976986995446222,None,24,,,500,,,0.0,0.0,1.044679035912342,,,0.3355703451558807
R1,Trend+MultiSeason,0.998603863595392,0.9597624553327393,12,12,12.0,24.0,500,-0.3536332946469175,-2.947807526227282e-05,13.815429338218681,5.213345402962435,0.9422556382713926,,,
R2,Pure_MultiSeason,0.748513499353735,0.964583994268537,12,12,12.0,24.0,500,0.0,0.0,18.44004463087189,6.969800863202128,0.6646256355318838,,,
R3,Stationary_AR,0.02728326572398343,0.17468282217698716,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.4428503304130201,,
R4,PureTrend_RandomWalk,0.9963245516942242,0.8580503789654538,None,250,,,500,,,0.0,0.0,1.0251961502527094,,,-0.23005945696357422
R1,Trend+MultiSeason,0.9772302586576321,0.9585374415453101,12,12,12.0,24.0,500,0.11877056049442035,-2.198572079496948e-05,16.512660638514483,6.582353023533892,1.0052264926122203,,,
R2,Pure_MultiSeason,0.7494508326148994,0.866400022713103,12,12,12.0,24.0,500,0.0,0.0,13.597413734144999,10.583143680332851,0.8478423720602342,,,
R3,Stationary_WN,0.014062017793748383,0.13694018169342304,None,56,,,500,0.0,0.0,0.0,0.0,9.96641923956187,,,
R4,PureTrend_RandomWalk,0.9958843223194709,0.32558410364069557,None,24,,,500,,,0.0,0.0,0.6938543615401657,,,0.3271295301407159
R1,Trend+MultiSeason,0.9950666306665561,0.9927388402025897,36,36,36.0,72.0,500,0.15474827858994875,-2.469220172624639e-05,23.887318329795946,3.682975247469307,0.5960566652942973,,,
R2,Pure_MultiSeason,0.7193232306564364,0.9093983291228246,36,36,36.0,72.0,500,0.0,0.0,17.004626435500015,10.19715744843949,0.5218925328056301,,,
R3,Stationary_WN,0.2578655236862044,0.11766651270628692,None,2,,,500,0.0,0.0,0.0,0.0,8.128841476462519,,,
R4,PureTrend_Exponential,0.9960179399450791,0.14642141333676073,None,24,,,500,,,0.0,0.0,1.3017173847902526,,,
R1,Trend+MultiSeason,0.9960745820801274,0.8923873413976992,24,24,24.0,48.0,500,0.3135565851769041,-2.346557895298708e-05,11.012455703058773,7.219560069798507,0.5008955709013015,,,
R2,Pure_MultiSeason,0.7064985007791245,0.9830709357318437,24,24,24.0,48.0,500,0.0,0.0,25.68214330980298,6.274987044213352,0.5317429095090895,,,
R3,Stationary_WN,0.19349573443822032,0.1767966131199613,None,2,,,500,0.0,0.0,0.0,0.0,6.4074715557199005,,,
R4,PureTrend_RandomWalk,0.9020417208978668,0.9471618007730832,None,250,,,500,,,0.0,0.0,0.5630369533777274,,,0.1319686810144141
R1,Trend+MultiSeason,0.9992265783939615,0.9774243391935893,24,24,24.0,48.0,500,-0.39622527752188785,-2.728514033638825e-05,15.281687911928199,2.489543683056151,1.349074664540499,,,
R2,Pure_MultiSeason,0.6693514972014403,0.9806654578681965,24,24,24.0,48.0,500,0.0,0.0,25.082243969461224,5.963718932966257,1.2222777620387122,,,
R3,Stationary_AR,0.11639693090412606,0.18710980729495608,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.5661498864452753,,
R4,PureTrend_Exponential,0.950284536294905,0.20836740381850216,None,24,,,500,,,0.0,0.0,1.4914504105727082,,,
R1,Trend+MultiSeason,0.992266225594982,0.9878827063827427,12,12,12.0,24.0,500,-0.1261797206865718,3.1985799668951174e-05,18.073147358566004,2.9921131476732805,1.0952777945160066,,,
R2,Pure_MultiSeason,0.7418064262499162,0.9334439905108987,12,12,12.0,24.0,500,0.0,0.0,14.68026787785064,7.536326148111747,0.8129324970233585,,,
R3,Stationary_WN,0.17718275311003207,0.2534133448770023,None,6,,,500,0.0,0.0,0.0,0.0,8.287440659834141,,,
R4,PureTrend_Exponential,0.9694408035506921,0.22930005326296754,None,24,,,500,,,0.0,0.0,1.4624526305684729,,,
R1,Trend+MultiSeason,0.9959789353895726,0.9504397469216874,36,36,36.0,72.0,500,-0.22635092309980262,-2.0247043099784434e-05,13.46979712777938,4.994065470718643,1.2599502176206987,,,
R2,Pure_MultiSeason,0.7023408131595108,0.9721916836294744,36,36,36.0,72.0,500,0.0,0.0,23.982875929755373,7.381816888394187,0.8575179253405989,,,
R3,Stationary_AR,0.1500240503623429,0.26189728538404167,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.6410660066830389,,
R4,PureTrend_RandomWalk,0.9804269674591678,0.8129389778600407,None,250,,,500,,,0.0,0.0,0.9637891111837853,,,-0.41893600476144255
R1,Trend+MultiSeason,0.9870212065429969,0.9839979196295325,36,36,36.0,72.0,500,-0.12607464063644105,-1.1027220630407047e-05,24.68888937682408,5.38428192089135,1.1053472192560834,,,
R2,Pure_MultiSeason,0.6861960579803078,0.9844224799515658,36,36,36.0,72.0,500,0.0,0.0,23.265625887766802,5.250816854816043,0.9981757058225427,,,
R3,Stationary_WN,0.1853265059523379,0.1694695356902728,None,3,,,500,0.0,0.0,0.0,0.0,14.006015927815591,,,
R4,PureTrend_RandomWalk,0.9384537818043027,0.6281662689036218,None,250,,,500,,,0.0,0.0,0.6933186909878499,,,-0.29874372981128616
R1,Trend+MultiSeason,0.9961514707798689,0.9837779081895126,24,24,24.0,48.0,500,-0.21425508607413704,2.790083839143487e-05,19.63012193587859,4.464216586475816,0.7178152012375337,,,
R2,Pure_MultiSeason,0.7033847660425572,0.933142560471701,24,24,24.0,48.0,500,0.0,0.0,19.9123827505181,9.991085465299783,1.0115080766921163,,,
R3,Stationary_AR,0.05827392068353088,0.24912466366338726,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5244646917107818,,
R4,PureTrend_RandomWalk,0.9933597349998603,0.6921131764751465,None,250,,,500,,,0.0,0.0,0.741616613364125,,,-0.36528027365566573
R1,Trend+MultiSeason,0.9874194516049654,0.9539589521966299,36,36,36.0,72.0,500,0.1944491242720528,-1.090324416243974e-05,19.972534207398688,7.974823241661976,1.1281512044612583,,,
R2,Pure_MultiSeason,0.6040766472800416,0.9425644131750472,36,36,36.0,72.0,500,0.0,0.0,14.783289151971717,5.612137728533455,1.7160077301288335,,,
R3,Stationary_AR,0.21589044515157196,0.2563765963646376,None,10,,,500,0.0,0.0,0.0,0.0,5.0,0.42029398869862195,,
R4,PureTrend_Break,0.99992136708415,0.9996879376768796,None,250,,,500,,,0.0,0.0,1.2499208304212412,,250.0,
R1,Trend+MultiSeason,0.9964649035543874,0.901561917670364,48,50,48.0,96.0,500,-0.34274399351003,-3.65834290063656e-05,13.158340878368163,7.038673944942596,1.38143629655119,,,
R2,Pure_MultiSeason,0.6545870105451956,0.9592786747638682,48,50,48.0,96.0,500,0.0,0.0,29.31052838789141,10.140869328855981,0.6166683294505022,,,
R3,Stationary_WN,0.13790411095181088,0.05214371349727975,None,3,,,500,0.0,0.0,0.0,0.0,9.887106039770323,,,
R4,PureTrend_Break,0.9998312469457761,0.9993217722832485,None,250,,,500,,,0.0,0.0,1.201248893117026,,250.0,
R1,Trend+MultiSeason,0.9948463275124271,0.9801415601947583,48,50,48.0,96.0,500,-0.1769845196302438,4.080375406268559e-05,15.798345852159901,2.59149478221883,1.039267326324036,,,
R2,Pure_MultiSeason,0.5233202358846473,0.982573036534014,48,50,48.0,96.0,500,0.0,0.0,25.818859797149905,4.527397862776363,1.273007457128258,,,
R3,Stationary_WN,0.09383320052561928,0.21222848640579373,None,9,,,500,0.0,0.0,0.0,0.0,9.532897831638653,,,
R4,PureTrend_RandomWalk,0.995158159209439,0.8504945380107711,None,250,,,500,,,0.0,0.0,0.7201234757626773,,,0.21651829941824907
R1,Trend+MultiSeason,0.9970238112753803,0.9708336803962379,48,50,48.0,96.0,500,0.3290078061667419,4.596095596507393e-05,22.715757160318155,4.748669305584716,1.4873514507484256,,,
R2,Pure_MultiSeason,0.021558584990974072,0.970337796799224,48,100,48.0,96.0,500,0.0,0.0,13.58401359230308,11.54609252138815,1.6102843795645794,,,
R3,Stationary_WN,0.19103443338473325,0.1060128741009635,None,2,,,500,0.0,0.0,0.0,0.0,12.572354523184448,,,
R4,PureTrend_Break,0.9997836850057235,0.9991399107355271,None,250,,,500,,,0.0,0.0,1.2110171867778605,,250.0,
R1,Trend+MultiSeason,0.9988796135975668,0.9754847829669709,24,24,24.0,48.0,500,0.3513611914725274,1.1180810683866325e-05,15.319504314559687,3.991725795855269,1.0475286251322042,,,
R2,Pure_MultiSeason,0.6893870622237903,0.9068041690743677,24,24,24.0,48.0,500,0.0,0.0,19.660830166200185,11.343934602089622,1.9667776820775147,,,
R3,Stationary_WN,0.19225943785493016,0.07087845828897366,None,2,,,500,0.0,0.0,0.0,0.0,14.073992981726168,,,
R4,PureTrend_Exponential,0.9807445917400021,0.21694137682748238,None,24,,,500,,,0.0,0.0,1.4312193485859477,,,
R1,Trend+MultiSeason,0.9954167599509717,0.9720453426464786,48,50,48.0,96.0,500,0.18748362472160524,4.54970752622388e-05,17.33027365928963,4.656954358963448,0.737325142585908,,,
R2,Pure_MultiSeason,0.6212635349497788,0.9702133190382829,48,50,48.0,96.0,500,0.0,0.0,20.24389015586759,5.603198421098229,0.80473424530637,,,
R3,Stationary_WN,0.0948283935329286,0.14612661108618463,None,4,,,500,0.0,0.0,0.0,0.0,6.30569136850021,,,
R4,PureTrend_Exponential,0.9977929826302864,0.27494088052624643,None,24,,,500,,,0.0,0.0,1.0053129159705034,,,
R1,Trend+MultiSeason,0.9495784529023621,0.8812521525833263,48,50,48.0,96.0,500,0.10522134209253567,-4.478598415269682e-05,11.614368539551151,7.442569094582089,0.8208262180501814,,,
R2,Pure_MultiSeason,0.5063934533184223,0.9657053204332274,48,50,48.0,96.0,500,0.0,0.0,20.838432768664937,5.1937124370157886,1.2799243116468886,,,
R3,Stationary_AR,0.28343874732108554,0.246779148557162,None,6,,,500,0.0,0.0,0.0,0.0,5.0,0.4008975497626692,,
R4,PureTrend_RandomWalk,0.9884452927245668,0.5473055717872097,None,250,,,500,,,0.0,0.0,1.3838587992106883,,,-0.4635956646347794
R1,Trend+MultiSeason,0.9984945545459256,0.9740279411644006,24,24,24.0,48.0,500,0.3548717918170782,1.5336787031183057e-05,17.511939285386074,4.849008778426187,0.9203663211816321,,,
R2,Pure_MultiSeason,0.6888608278646164,0.961311777908091,24,24,24.0,48.0,500,0.0,0.0,18.545551537215477,6.790395158873585,1.0197751151132235,,,
R3,Stationary_AR,0.16901791631315266,0.3587406690255135,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.6961170185694453,,
R4,PureTrend_Exponential,0.9908188789239838,0.2652441066625849,None,24,,,500,,,0.0,0.0,1.468671800445522,,,
R1,Trend+MultiSeason,0.9940888631658398,0.9459234912874152,12,12,12.0,24.0,500,-0.1808670476756702,3.881550333398597e-05,10.740702230795119,4.982831632419889,0.7269155686711457,,,
R2,Pure_MultiSeason,0.696467335181707,0.8904720555701306,12,12,12.0,24.0,500,0.0,0.0,11.518457658216,7.0517940619493995,1.7096583560177239,,,
R3,Stationary_WN,0.16337482769548384,0.05049418566141195,None,3,,,500,0.0,0.0,0.0,0.0,14.781398716420608,,,
R4,PureTrend_RandomWalk,0.7326012123825216,0.9866192931278984,None,250,,,500,,,0.0,0.0,1.2916636732463633,,,0.23166769193546283
R1,Trend+MultiSeason,0.9993964075669968,0.993958319909078,24,24,24.0,48.0,500,-0.39996239491245544,2.059731760570389e-05,24.94243168239423,2.045666616833026,1.3439078758180845,,,
R2,Pure_MultiSeason,0.6659226849759854,0.9498039376347361,24,24,24.0,48.0,500,0.0,0.0,15.527692722084625,6.106599372659669,1.2132371148571794,,,
R3,Stationary_AR,0.2306359378180145,0.24997322929743582,None,26,,,500,0.0,0.0,0.0,0.0,5.0,0.6316401865279456,,
R4,PureTrend_Exponential,0.9997184012467792,0.20835933162678155,None,24,,,500,,,0.0,0.0,0.5192287466994625,,,
R1,Trend+MultiSeason,0.9978183270289999,0.9528054678858199,24,24,24.0,48.0,500,-0.3697200909553745,-3.951574116831581e-05,16.51972483616799,6.257683433327095,1.4128329350006035,,,
R2,Pure_MultiSeason,0.6491426218803109,0.9583261959887649,24,24,24.0,48.0,500,0.0,0.0,14.44542521338964,4.90902561530418,1.0997949570141048,,,
R3,Stationary_AR,0.1937632646612264,0.24327306721360198,None,11,,,500,0.0,0.0,0.0,0.0,5.0,0.4301002776345798,,
R4,PureTrend_Break,0.9999630159836199,0.999852319449313,None,250,,,500,,,0.0,0.0,0.8487804786798212,,250.0,
R1,Trend+MultiSeason,0.9928385516925033,0.8924793736161609,48,50,48.0,96.0,500,0.25250938090333125,-2.3258200431738616e-05,12.134425968599604,7.095498819680618,1.0274192650028178,,,
R2,Pure_MultiSeason,0.6667663409531136,0.9330916072669808,48,50,48.0,96.0,500,0.0,0.0,24.469797544369563,11.262202780821626,0.7548573428557435,,,
R3,Stationary_AR,0.03371541810420786,0.33715977141492537,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5677728020541198,,
R4,PureTrend_Exponential,0.9996083046500431,0.16076538336867507,None,24,,,500,,,0.0,0.0,0.6321536665792832,,,
R1,Trend+MultiSeason,0.996443140027759,0.9374965738332653,24,24,24.0,48.0,500,-0.20417964728110927,1.6145506300313258e-05,9.188578897588952,3.4889917764668024,1.148464967496284,,,
R2,Pure_MultiSeason,0.6853276324703554,0.970461846567377,24,24,24.0,48.0,500,0.0,0.0,26.253922574461527,8.307717624215032,1.279504965952863,,,
R3,Stationary_WN,0.21703447500092732,0.23615768457753694,None,5,,,500,0.0,0.0,0.0,0.0,8.938066949360405,,,
R4,PureTrend_Exponential,0.9827596189751927,0.24350940315625247,None,24,,,500,,,0.0,0.0,1.2169919749295146,,,
R1,Trend+MultiSeason,0.9946345377799611,0.9438562721769382,24,24,24.0,48.0,500,-0.2363807509408311,-4.781636209738724e-05,15.676300629536392,6.868392394328897,1.1632936359063186,,,
R2,Pure_MultiSeason,0.6769712809245929,0.8323173280835509,24,24,24.0,48.0,500,0.0,0.0,12.639114943358125,9.81169206253296,1.7947923022606043,,,
R3,Stationary_AR,0.1430925335308071,0.25655399497895226,None,21,,,500,0.0,0.0,0.0,0.0,5.0,0.5837122098526141,,
R4,PureTrend_RandomWalk,0.9880470201948769,0.2055194268848165,None,24,,,500,,,0.0,0.0,1.1395845146287082,,,0.1128721087544836
R1,Trend+MultiSeason,0.9895055419219877,0.9460713305406268,12,12,12.0,24.0,500,0.16697114745028058,4.55713134508405e-05,16.814175143542684,7.605534163616635,1.2779989411031547,,,
R2,Pure_MultiSeason,0.03100212802418678,0.9754264653873821,12,24,12.0,24.0,500,0.0,0.0,10.269890866554668,8.99986323529045,1.7684058818097614,,,
R3,Stationary_AR,0.05387855944153275,0.23257595104803264,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.6851100065620855,,
