True_Quadrant,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
Q2,Pure_MultiSeason,0.7497450061680713,0.9794211084166037,12,12,12.0,24.0,300,0.0,0.0,26.511127165249032,7.595251863672518,0.863014405567703,,,
Q3,Stationary_WN,0.22951963065598513,0.2820749171066499,None,4,,,300,0.0,0.0,0.0,0.0,14.626617307278556,,,
Q4,PureTrend_Break,0.9997152607769796,0.9988692044454098,None,150,,,300,,,0.0,0.0,1.3914335008204577,,150.0,
Q1,Trend+MultiSeason,0.9999981454199781,0.4661098615389395,36,24,36.0,72.0,300,0.22630776837815975,3.4117469160572176,22.762475556147248,2.3195191805846784,1.2128657310594233,,,
Q2,Pure_MultiSeason,0.5428330944967851,0.9643530565201609,36,38,36.0,72.0,300,0.0,0.0,25.223064069534892,6.6837004064799865,0.7710021327498418,,,
Q3,Stationary_AR,0.04018374882382514,0.39213889049405604,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.5046238725224306,,
Q4,PureTrend_Break,0.9999697380319008,0.9998789949814916,None,150,,,300,,,0.0,0.0,0.6197364659456961,,150.0,
Q1,Trend+MultiSeason,0.9999980977450538,0.45908414323738167,36,24,36.0,72.0,300,-0.3261916888650932,2.4284523421095874,22.493138162644335,6.823341499333232,0.7209053295038651,,,
Q2,Pure_MultiSeason,0.6007890901665738,0.93197775946453,36,38,36.0,72.0,300,0.0,0.0,16.822195285069846,6.929054848810597,1.0383602810059793,,,
Q3,Stationary_AR,0.04843010269858061,0.2270046699749929,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.5440088432605359,,
Q4,PureTrend_Exponential,0.9984097451427649,0.0573868432971556,None,24,,,300,,,0.0,0.0,0.742885958984454,,,
Q1,Trend+MultiSeason,0.9999982588617958,0.4868682208958943,36,24,36.0,72.0,300,0.29967232897075413,-2.4912862747508204,8.135741683098384,4.1216420525709285,1.1799606629038277,,,
Q2,Pure_MultiSeason,0.5713843410855135,0.933878648666864,36,38,36.0,72.0,300,0.0,0.0,26.84948186667915,10.287471918920033,1.9819981471475274,,,
Q3,Stationary_AR,0.11265776406775319,0.29326108993979194,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6264106505351588,,
Q4,PureTrend_Break,0.9999694000306188,0.9998778083149664,None,150,,,300,,,0.0,0.0,0.767963424601979,,150.0,
Q1,Trend+MultiSeason,0.9999982407341064,0.4900275453723206,12,24,12.0,24.0,300,-0.2829927272371922,2.7859294749616543,23.698231505328735,4.382873162538805,1.4597787430195257,,,
Q2,Pure_MultiSeason,0.7538931806673502,0.9286718660321998,12,12,12.0,24.0,300,0.0,0.0,17.210468582341903,9.60583273646232,0.7652844806613694,,,
Q3,Stationary_AR,0.007424591269102554,0.5023721345253587,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.4905097173601438,,
Q4,PureTrend_RandomWalk,0.9954933746953553,0.9213634874000041,None,150,,,300,,,0.0,0.0,0.7677022970919438,,,-0.32359697095652856
Q1,Trend+MultiSeason,0.9999982416103629,0.49026613865318514,12,24,12.0,24.0,300,-0.2457213769853316,-2.3337543951336976,20.074991741387432,6.081402027808741,0.8625315316211474,,,
Q2,Pure_MultiSeason,0.7367156732352793,0.9626525314898259,12,12,12.0,24.0,300,0.0,0.0,28.67641415604662,10.738650715233113,1.733737108759632,,,
Q3,Stationary_AR,0.16623943626254367,0.25614678790784995,None,17,,,300,0.0,0.0,0.0,0.0,5.0,0.43109625095145826,,
Q4,PureTrend_RandomWalk,0.9939116614652936,0.8385561369964241,None,150,,,300,,,0.0,0.0,1.495830009197781,,,0.4614841249786925
Q1,Trend+MultiSeason,0.9999982386638276,0.485244889135104,12,24,12.0,24.0,300,0.1474188083216785,-2.466024935204747,13.590733745754804,6.697694215773312,1.230915319810581,,,
Q2,Pure_MultiSeason,0.7480766052073913,0.9548794675700191,12,12,12.0,24.0,300,0.0,0.0,17.816829182183415,7.680308596282487,0.6990447237987635,,,
Q3,Stationary_WN,0.03504191939599288,0.046154494235220334,None,2,,,300,0.0,0.0,0.0,0.0,12.877404966910479,,,
Q4,PureTrend_Break,0.999941088694249,0.9997640192461826,None,150,,,300,,,0.0,0.0,1.3573573102723833,,150.0,
Q1,Trend+MultiSeason,0.9999981741855266,0.47129225120864804,36,24,36.0,72.0,300,0.2581851847102645,3.680066979122982,18.169220470468744,2.019211531983295,0.7865612186324474,,,
Q2,Pure_MultiSeason,0.610169484351905,0.9374388029245724,36,38,36.0,72.0,300,0.0,0.0,13.307094649458072,5.217726555834941,0.7510573859227698,,,
Q3,Stationary_WN,0.16495001790187958,0.1652145121990264,None,5,,,300,0.0,0.0,0.0,0.0,10.268326355291403,,,
Q4,PureTrend_Exponential,0.9879443223790295,0.26790564675808615,None,24,,,300,,,0.0,0.0,1.1433487259607937,,,
Q1,Trend+MultiSeason,0.9999982429577647,0.47137431241501293,24,24,24.0,48.0,300,0.17358275820490202,-2.4608399613139325,10.496129235363185,5.205414409565253,1.2187449745532741,,,
Q2,Pure_MultiSeason,0.03881426735018256,0.9822283198685753,24,50,24.0,48.0,300,0.0,0.0,14.973515080768543,9.354023334418603,0.6274973548453444,,,
Q3,Stationary_WN,0.16557644270290728,0.1523053401228387,None,3,,,300,0.0,0.0,0.0,0.0,12.367100763060009,,,
Q4,PureTrend_Break,0.999829946867141,0.9993167159019454,None,150,,,300,,,0.0,0.0,1.3611451620207324,,150.0,
Q1,Trend+MultiSeason,0.9999982252665789,0.47634762363158845,48,24,48.0,96.0,300,0.33217687856671174,3.954402270601268,23.51168924217724,5.453236750036667,1.3135449327344575,,,
Q2,Pure_MultiSeason,0.43717346291587156,0.9510652996626213,48,50,48.0,96.0,300,0.0,0.0,17.25019345604268,4.626985395102254,1.3534156800367594,,,
Q3,Stationary_WN,0.2806441610466188,0.22404018595095498,None,3,,,300,0.0,0.0,0.0,0.0,13.46017575756991,,,
Q4,PureTrend_Exponential,0.9886146440716999,0.2244053180385467,None,24,,,300,,,0.0,0.0,0.8644063771045952,,,
Q1,Trend+MultiSeason,0.9999982670671059,0.49060245327539653,36,24,36.0,72.0,300,-0.3807324686219802,-1.2335674228564755,16.763752123601098,3.1237683316692784,0.9922112192131709,,,
Q2,Pure_MultiSeason,0.6336911868257452,0.9005483089919823,36,38,36.0,72.0,300,0.0,0.0,12.709664520516766,6.72071213051529,0.7146881176541714,,,
Q3,Stationary_WN,0.125188288988884,0.255990216858641,None,6,,,300,0.0,0.0,0.0,0.0,5.291305079346515,,,
Q4,PureTrend_Exponential,0.9930601703537675,0.13816024155412532,None,24,,,300,,,0.0,0.0,0.6186930094565833,,,
Q1,Trend+MultiSeason,0.9999982304129904,0.4779753958847356,48,24,48.0,96.0,300,0.1600044187122811,3.335714559062163,14.838566786037646,3.85429621936801,1.378438992210224,,,
Q2,Pure_MultiSeason,0.6747866176390214,0.9256321174656865,48,50,48.0,96.0,300,0.0,0.0,11.092985667116075,5.391909427821773,0.6404401420206177,,,
Q3,Stationary_AR,0.08225200132858856,0.39676537029887793,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.5404761874802018,,
Q4,PureTrend_Break,0.9998920611270575,0.9995667381359464,None,150,,,300,,,0.0,0.0,1.2636982179248002,,150.0,
Q1,Trend+MultiSeason,0.9999982711600759,0.4883322699822622,36,24,36.0,72.0,300,-0.3163735061646451,-3.3332830320482443,18.356257519628368,3.818785756098869,0.7539584520412871,,,
Q2,Pure_MultiSeason,0.45410272647787386,0.9146070717955771,36,38,36.0,72.0,300,0.0,0.0,24.749921415983444,9.098013682997996,1.8893758436425476,,,
Q3,Stationary_AR,0.2687158993911851,0.3603539208165726,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.4520326346434284,,
Q4,PureTrend_Exponential,0.9978476542070323,0.3749739067492458,None,24,,,300,,,0.0,0.0,1.0469449719282715,,,
Q1,Trend+MultiSeason,0.9999982465189926,0.5107854167935824,12,24,12.0,24.0,300,-0.3034515953387892,-1.4711017678879124,22.892723632969677,7.139900807266229,1.3753930204965144,,,
Q2,Pure_MultiSeason,0.7175004755505275,0.9342588346311498,12,12,12.0,24.0,300,0.0,0.0,17.6312731870691,8.092367810862681,1.8253130396418444,,,
Q3,Stationary_WN,0.10107690738850372,0.13583344412299714,None,4,,,300,0.0,0.0,0.0,0.0,10.221168841938297,,,
Q4,PureTrend_Break,0.999914553823201,0.9996550558383954,None,150,,,300,,,0.0,0.0,1.2808502728719589,,150.0,
Q1,Trend+MultiSeason,0.999998241963245,0.48440037743781383,12,24,12.0,24.0,300,-0.348106128621707,-2.393000914486327,12.858655376753212,2.893012589508636,0.779143928148099,,,
Q2,Pure_MultiSeason,0.7281154029537124,0.9791451956418822,12,12,12.0,24.0,300,0.0,0.0,26.44364449942302,7.1610732428767205,1.3158011368401368,,,
Q3,Stationary_AR,0.06308991802554731,0.6158377792661371,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.6683454423681614,,
Q4,PureTrend_RandomWalk,0.9936803902365149,0.8091142234967846,None,100,,,300,,,0.0,0.0,0.5898401183951125,,,0.30439957684721997
Q1,Trend+MultiSeason,0.9999982417295752,0.4733610010369902,24,24,24.0,48.0,300,0.23874812658033454,-3.873611306371898,12.905734336057105,7.172827790924334,0.6258416026708663,,,
Q2,Pure_MultiSeason,0.7631250474373288,0.9130515568387039,24,23,24.0,48.0,300,0.0,0.0,15.347478047704605,9.389466496014819,0.928228253878266,,,
Q3,Stationary_AR,0.16659144629495437,0.20571176261212787,None,15,,,300,0.0,0.0,0.0,0.0,5.0,0.5212836216590325,,
Q4,PureTrend_Exponential,0.9935860270316361,0.28687301362638085,None,24,,,300,,,0.0,0.0,1.1463728035892577,,,
Q1,Trend+MultiSeason,0.9999982620071081,0.4866841951187748,36,24,36.0,72.0,300,-0.18330017341716992,-4.325841104037854,14.457091506638202,5.887386876267021,0.5176950318849985,,,
Q2,Pure_MultiSeason,0.020325012212163318,0.9775398360368814,36,75,36.0,72.0,300,0.0,0.0,11.811355989253421,10.978109520367891,1.3505137254270763,,,
Q3,Stationary_WN,0.02875125260653688,0.21049840067323278,None,17,,,300,0.0,0.0,0.0,0.0,5.7014827140077715,,,
Q4,PureTrend_Exponential,0.9976903845634859,0.0,None,24,,,300,,,0.0,0.0,0.9236075125719262,,,
Q1,Trend+MultiSeason,0.9999982395186995,0.48508053978543,12,24,12.0,24.0,300,0.22709575761512266,-2.6298847741395,13.3277642765818,4.3599582397342855,0.8378840613464169,,,
Q2,Pure_MultiSeason,0.7275881820412352,0.9424303255025291,12,12,12.0,24.0,300,0.0,0.0,17.452957794616513,8.257990092423427,1.3432901214622248,,,
Q3,Stationary_AR,0.244391427866696,0.30225171465019973,None,21,,,300,0.0,0.0,0.0,0.0,5.0,0.6508035505170888,,
Q4,PureTrend_RandomWalk,0.9882024939498766,0.24469038412292243,None,24,,,300,,,0.0,0.0,0.71398798348721,,,-0.3064004860344005
Q1,Trend+MultiSeason,0.9999982713953124,0.4909821480319647,36,24,36.0,72.0,300,0.2116970489197623,-2.9215577248926277,22.701266959497808,7.234237741054746,1.444133894954832,,,
Q2,Pure_MultiSeason,0.4535135338779458,0.9417671858215424,36,38,36.0,72.0,300,0.0,0.0,27.11405506732098,8.33778903181574,1.8846916806134335,,,
Q3,Stationary_AR,0.14888534993624114,0.6289650026771301,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.6025340259922871,,
Q4,PureTrend_Break,0.9999868318614098,0.9999472552229453,None,150,,,300,,,0.0,0.0,0.6186761263434848,,150.0,
Q1,Trend+MultiSeason,0.9999982384523047,0.48442728811487645,48,24,48.0,96.0,300,-0.26328219812721854,-4.4536095053063915,21.27526403955094,5.876589935139266,0.7908338682664683,,,
Q2,Pure_MultiSeason,0.6468545481123065,0.9346883374641858,48,50,48.0,96.0,300,0.0,0.0,12.704869669962127,5.591745012186265,0.9907704694505388,,,
Q3,Stationary_WN,0.052466595800368054,0.13608730825543613,None,6,,,300,0.0,0.0,0.0,0.0,9.364840843031057,,,
Q4,PureTrend_RandomWalk,0.9338781376519417,0.2917685531289823,None,75,,,300,,,0.0,0.0,0.6469092404966391,,,0.16703522390662273
Q1,Trend+MultiSeason,0.9999982220722219,0.4764796322678376,48,24,48.0,96.0,300,0.22149004630375807,2.396507271789847,15.043709059355521,2.168082640908924,1.230064064599582,,,
Q2,Pure_MultiSeason,0.5804641293931765,0.9711612708652965,48,50,48.0,96.0,300,0.0,0.0,21.154874688826347,5.498976344342276,0.8292265967503196,,,
Q3,Stationary_AR,0.10414579609594765,0.2711592342335485,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.6023198720919531,,
Q4,PureTrend_Break,0.9999115376980409,0.9996478332293757,None,150,,,300,,,0.0,0.0,1.1532130603649275,,150.0,
Q1,Trend+MultiSeason,0.9999982328839316,0.478731002183978,48,24,48.0,96.0,300,-0.27723978392562826,3.2060452385344695,9.35256369963746,3.803592931429559,1.175113354352743,,,
Q2,Pure_MultiSeason,0.6864217691955383,0.8540248776149779,48,50,48.0,96.0,300,0.0,0.0,15.390433444944104,11.278998777549818,0.6489130794024218,,,
Q3,Stationary_AR,0.017895686405848488,0.10131608121606106,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.4747631364483611,,
Q4,PureTrend_RandomWalk,0.9660584428734987,0.0,None,24,,,300,,,0.0,0.0,0.6610469258484707,,,-0.23661528140795027
Q1,Trend+MultiSeason,0.9999982396894843,0.49229415679794086,12,24,12.0,24.0,300,0.1345071963773785,-2.5512310553902466,24.93312367506107,3.8401991306374494,0.8847560884619486,,,
Q2,Pure_MultiSeason,0.7377569601416866,0.8807667757809758,12,12,12.0,24.0,300,0.0,0.0,10.267008889484995,7.201728485939578,1.0680873560746036,,,
Q3,Stationary_WN,0.21829832687217832,0.17130734807781967,None,2,,,300,0.0,0.0,0.0,0.0,12.214318805564016,,,
Q4,PureTrend_Exponential,0.9941822293881037,0.19717325296888966,None,24,,,300,,,0.0,0.0,1.415863507804246,,,
Q1,Trend+MultiSeason,0.999998205892641,0.4849872752066957,48,24,48.0,96.0,300,0.10421241963871374,-1.8332112547204238,21.56991870804299,6.792665554871709,0.6523894553150346,,,
Q2,Pure_MultiSeason,0.45179094729473357,0.9658468463400001,48,50,48.0,96.0,300,0.0,0.0,28.295523679008234,6.380433461384297,1.8523727682471254,,,
Q3,Stationary_WN,0.11506898371356766,0.17082750708677064,None,4,,,300,0.0,0.0,0.0,0.0,14.515591913372507,,,
Q4,PureTrend_Break,0.9998181024600727,0.9992793189502751,None,150,,,300,,,0.0,0.0,0.9246863321690211,,150.0,
Q1,Trend+MultiSeason,0.9999982358305062,0.4944521263939272,24,24,24.0,48.0,300,0.383694424603512,3.1636420396347447,13.727128766403855,7.051574536626903,1.1898730421233907,,,
Q2,Pure_MultiSeason,0.5466266867143834,0.9764637066703828,24,25,24.0,48.0,300,0.0,0.0,20.469804461396663,4.448223688211739,0.8342904717448718,,,
Q3,Stationary_AR,0.20264515996867027,0.542482976317407,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.6703416073862934,,
Q4,PureTrend_Exponential,0.9975321237681151,0.24307796798049652,None,24,,,300,,,0.0,0.0,1.3539760719420928,,,
Q1,Trend+MultiSeason,0.9999982395949863,0.4985778098649055,12,24,12.0,24.0,300,-0.34228662833669576,-1.4887981051295505,18.690364027870565,3.2843611109818953,1.4527613782940858,,,
Q2,Pure_MultiSeason,0.7252242368468661,0.9774420269594349,12,12,12.0,24.0,300,0.0,0.0,28.542596419050753,7.953226385393257,1.4277084879313262,,,
Q3,Stationary_AR,0.11808334710650792,0.45156693345680565,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.6301863706165886,,
Q4,PureTrend_RandomWalk,0.9816817913523719,0.032143587737878954,None,24,,,300,,,0.0,0.0,1.4951118363285345,,,-0.4466064645272978
Q1,Trend+MultiSeason,0.9999982106728071,0.4844504087279814,48,24,48.0,96.0,300,-0.3541800832538512,-1.9523494998935418,23.420770717959996,4.443418259133821,1.0664328492990958,,,
Q2,Pure_MultiSeason,0.5027471424938348,0.9023495984617369,48,50,48.0,96.0,300,0.0,0.0,15.136059091273586,6.996875659998965,1.2165703223361506,,,
Q3,Stationary_AR,0.1923144249605414,0.2540900158064333,None,9,,,300,0.0,0.0,0.0,0.0,5.0,0.43322033315007635,,
Q4,PureTrend_RandomWalk,0.9813771176339009,0.9035445082124245,None,150,,,300,,,0.0,0.0,0.9236079342603514,,,-0.1436573445907449
Q1,Trend+MultiSeason,0.9999982401826962,0.4835331491381365,12,24,12.0,24.0,300,0.1386307630062768,-4.039693189501148,16.489879658858683,4.5785037695131106,1.0861454634811825,,,
Q2,Pure_MultiSeason,0.7546695474213053,0.9693934497878938,12,12,12.0,24.0,300,0.0,0.0,18.51962536969915,6.620983459656898,0.50138985107146,,,
Q3,Stationary_AR,0.3695785754714116,0.3767687484349812,None,14,,,300,0.0,0.0,0.0,0.0,5.0,0.5712999971123934,,
Q4,PureTrend_Exponential,0.9979599751170884,0.0524828209368533,None,24,,,300,,,0.0,0.0,1.1810717212450061,,,
Q1,Trend+MultiSeason,0.9999982330548511,0.4907377376360923,24,24,24.0,48.0,300,0.3445847577626027,2.749369695914923,9.423123753239931,7.738702523652876,1.2863114461683969,,,
Q2,Pure_MultiSeason,0.0535028498327661,0.9825630215762637,24,50,24.0,48.0,300,0.0,0.0,12.786941973900648,10.668816069179142,0.9915152032226182,,,
Q3,Stationary_AR,0.21827965221822843,0.2631524485426746,None,15,,,300,0.0,0.0,0.0,0.0,5.0,0.5447707255818921,,
Q4,PureTrend_Exponential,0.9970162299974492,0.26900595440639874,None,24,,,300,,,0.0,0.0,1.005852854445774,,,
Q1,Trend+MultiSeason,0.9999982591354258,0.4874294469857533,36,24,36.0,72.0,300,0.16525936712016448,-2.2566369147765557,8.061718781804464,5.538084832927318,0.7242409731317822,,,
Q2,Pure_MultiSeason,0.6689776209442441,0.8858609746636343,36,38,36.0,72.0,300,0.0,0.0,14.37590852439631,8.636472605796447,0.9218524842128595,,,
Q3,Stationary_WN,0.14681516398730599,0.005832961995261177,None,2,,,300,0.0,0.0,0.0,0.0,12.548471355675428,,,
Q4,PureTrend_Break,0.9999418116656438,0.999768134588134,None,150,,,300,,,0.0,0.0,0.5870054451435769,,150.0,
Q1,Trend+MultiSeason,0.9999982085411112,0.4731602410995295,48,24,48.0,96.0,300,0.13929088695208017,1.2757290516066662,11.107577761697918,2.3895258664533556,1.4546800549419983,,,
Q2,Pure_MultiSeason,0.6693122314131281,0.8429943542155991,48,50,48.0,96.0,300,0.0,0.0,11.868510761995307,8.810876038325635,1.1071736467536475,,,
Q3,Stationary_AR,0.10837867857928296,0.2798445141107141,None,25,,,300,0.0,0.0,0.0,0.0,5.0,0.4516111190896929,,
Q4,PureTrend_Break,0.999734864689644,0.9989356505423228,None,150,,,300,,,0.0,0.0,1.4573792900113918,,150.0,
Q1,Trend+MultiSeason,0.9999982419874518,0.4847551283146806,12,24,12.0,24.0,300,0.26463012001072317,2.8683069655684585,13.440617055507225,6.015668532744824,1.3671810654670062,,,
Q2,Pure_MultiSeason,0.705726789711894,0.9858234875956139,12,12,12.0,24.0,300,0.0,0.0,26.530383487279913,5.780552255178978,1.4430471986219533,,,
Q3,Stationary_AR,0.4047353100555592,0.2951459005415553,None,9,,,300,0.0,0.0,0.0,0.0,5.0,0.5191118227043702,,
Q4,PureTrend_RandomWalk,0.9558402107847765,0.9752042703617878,None,150,,,300,,,0.0,0.0,0.8454480662929414,,,0.37845503142996173
Q1,Trend+MultiSeason,0.9999982395697932,0.48911568559348373,24,24,24.0,48.0,300,0.252146970252881,3.422813957572977,8.649189580389782,3.3988642746568596,1.4105607884186406,,,
Q2,Pure_MultiSeason,0.6844054081843522,0.9489735368667043,24,25,24.0,48.0,300,0.0,0.0,23.63380123255748,9.484113756744177,0.6863973725222348,,,
Q3,Stationary_AR,0.10224999568145376,0.30730665170695814,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.5037280536851877,,
Q4,PureTrend_RandomWalk,0.9870736525741016,0.6834144677111746,None,100,,,300,,,0.0,0.0,0.6397847936363186,,,-0.2381139951811517
Q1,Trend+MultiSeason,0.999998231103404,0.5038365137009118,24,24,24.0,48.0,300,0.14327771849865673,1.7930749864246478,12.140330644862829,6.622636953797134,1.0393802383171629,,,
Q2,Pure_MultiSeason,0.040390332681347396,0.9739462843776997,24,50,24.0,48.0,300,0.0,0.0,14.2058475032392,9.277251107196097,1.2274084484197514,,,
Q3,Stationary_AR,0.2576008765100848,0.22722380760755523,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.6020456671869612,,
Q4,PureTrend_RandomWalk,0.9897146590600014,0.08739582336785556,None,24,,,300,,,0.0,0.0,1.4024301567096,,,0.43561545447508576
Q1,Trend+MultiSeason,0.9999982427497758,0.47055990853024665,24,24,24.0,48.0,300,-0.21152254883422605,-2.590454906766016,11.705285327560297,4.119419141733596,0.5940476880575988,,,
Q2,Pure_MultiSeason,0.5346001995060534,0.9537774473345241,24,25,24.0,48.0,300,0.0,0.0,19.64791770455097,5.8800389989601385,1.6323954860104368,,,
Q3,Stationary_AR,0.0,0.21032883750155507,None,75,,,300,0.0,0.0,0.0,0.0,5.0,0.6584980750066536,,
Q4,PureTrend_Exponential,0.9973233249605382,0.257316711215161,None,24,,,300,,,0.0,0.0,0.7002378722811214,,,
Q1,Trend+MultiSeason,0.9999982378392207,0.461237561384782,24,24,24.0,48.0,300,-0.3318912489991015,-1.1755857424298333,13.437590889335961,6.905095683787274,1.1576801365616038,,,
Q2,Pure_MultiSeason,0.5274248848590879,0.9597501842313416,24,25,24.0,48.0,300,0.0,0.0,15.422153544118526,4.274569076751769,1.1343852788561286,,,
Q3,Stationary_WN,0.050674216075220935,0.16669449523366575,None,5,,,300,0.0,0.0,0.0,0.0,11.308999410240185,,,
Q4,PureTrend_Break,0.9999018046801779,0.9996094570617007,None,150,,,300,,,0.0,0.0,0.9004981808579005,,150.0,
Q1,Trend+MultiSeason,0.999998159676737,0.46852358304858877,36,24,36.0,72.0,300,0.19715940594555217,3.979953916556386,23.103387022128498,4.4996587606822676,0.7654008580513482,,,
Q2,Pure_MultiSeason,0.00036284929173557856,0.9736199070562601,36,75,36.0,72.0,300,0.0,0.0,12.242290512680514,9.56765716511739,1.4927350696194777,,,
Q3,Stationary_WN,0.16989577103931786,0.1391055491692782,None,2,,,300,0.0,0.0,0.0,0.0,5.149105901435118,,,
Q4,PureTrend_Break,0.9999692697341076,0.9998775735226432,None,150,,,300,,,0.0,0.0,1.2269360961772668,,150.0,
Q1,Trend+MultiSeason,0.9999982685497533,0.4902164682326311,36,24,36.0,72.0,300,-0.2740155415390264,-2.4783689293840068,22.451498948116956,7.313085272839903,1.4160449109968853,,,
Q2,Pure_MultiSeason,0.6228002508696153,0.9211488491109164,36,38,36.0,72.0,300,0.0,0.0,17.869275974822962,8.105580320381883,1.2152226035282083,,,
Q3,Stationary_WN,0.11814374102067948,0.1447445785175122,None,4,,,300,0.0,0.0,0.0,0.0,6.095388231941053,,,
Q4,PureTrend_Exponential,0.9988553403033492,0.163601006884304,None,24,,,300,,,0.0,0.0,0.5956195990980183,,,
